Year,Date,Month,Station,Salin_Top,Salin_Mid,Salin_Bot,Salin_Bot_1.5,Temp_Top,Temp_Mid,Temp_Bot,Temp_Bot_1.5
2009,2009-07-27,7,220,20.7,20.8,20.7,NA,7.3,7.3,7.2,NA
2009,2009-07-28,7,220,21.5,24.8,24.8,NA,8,7.7,7.6,NA
2009,2009-07-29,7,220,24.6,24.7,28.3,NA,7.7,7.6,6.9,NA
2009,2009-07-30,7,220,26,26.2,26.5,NA,8,8.1,7.9,NA
2009,2009-07-31,7,220,32,32,31.8,NA,4.7,4.7,4.5,NA
2009,2009-08-01,8,220,30.8,30.8,31.1,NA,6.8,6.8,6.4,NA
2009,2009-08-02,8,220,29,29.7,32.6,NA,9.5,8.4,7.5,NA
2009,2009-08-03,8,220,31.6,31.7,31.7,NA,7.7,5.6,5.6,NA
2009,2009-08-04,8,220,28.4,28.6,29.2,NA,7.5,7.4,7.2,NA
2009,2009-08-05,8,220,28.7,28.7,NA,NA,8.3,8.3,NA,NA
2009,2009-08-06,8,220,26.7,26.7,26.7,NA,7.9,7.9,7.9,NA
2009,2009-08-07,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-08,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-09,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-10,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-11,8,220,28.8,28.9,NA,NA,5.6,5.6,NA,NA
2009,2009-08-12,8,220,27.2,27.2,NA,NA,6.7,6.7,NA,NA
2009,2009-08-13,8,220,27.2,30.4,NA,NA,5.9,5.5,NA,NA
2009,2009-08-14,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-15,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-16,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-17,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-18,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-19,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-20,8,220,27.1,27,27.2,NA,9.1,9,8.4,NA
2009,2009-08-21,8,220,28,27.9,28,NA,9.2,9.1,8.9,NA
2009,2009-08-22,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-23,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-24,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-25,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-26,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-27,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-28,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-29,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-30,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-06-30,6,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-07-01,7,230,0.1,0.1,NA,NA,7.8,7.8,NA,NA
2009,2009-07-02,7,230,0.1,0.1,NA,NA,7.8,7.8,NA,NA
2009,2009-07-03,7,230,0.3,0.3,NA,NA,6.7,6.7,NA,NA
2009,2009-07-04,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-07-05,7,230,0.1,0.1,NA,NA,8,7.9,NA,NA
2009,2009-07-06,7,230,0.1,0.1,NA,NA,8,8,NA,NA
2009,2009-07-07,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-07-08,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-07-09,7,230,0.2,0.2,NA,NA,9.1,9.1,NA,NA
2009,2009-07-10,7,230,0.1,0.1,NA,NA,10.7,10.9,NA,NA
2009,2009-07-11,7,230,0.1,0.1,NA,NA,13.1,13.1,NA,NA
2009,2009-07-12,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-07-13,7,230,0.9,0.9,NA,NA,13,12.9,NA,NA
2009,2009-07-14,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-07-15,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-07-16,7,230,11,11.6,NA,NA,9.3,9.3,NA,NA
2009,2009-07-17,7,230,1.2,1.3,NA,NA,7.6,7.7,NA,NA
2009,2009-07-18,7,230,1.8,1.8,NA,NA,7.5,7.5,NA,NA
2009,2009-07-19,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-07-20,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-07-21,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-07-22,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-07-23,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-07-24,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-07-25,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-07-26,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-07-27,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-07-28,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-07-29,7,230,1.7,6.3,NA,NA,12.4,12.7,NA,NA
2009,2009-07-30,7,230,17.4,22.3,22.3,NA,10.4,9.9,9.9,NA
2009,2009-07-31,7,230,5.5,22.4,23.6,NA,11,10.5,10.5,NA
2009,2009-08-01,8,230,4.7,21.2,NA,NA,11.7,11.7,NA,NA
2009,2009-08-02,8,230,3.7,15.6,NA,NA,11.6,10.5,NA,NA
2009,2009-08-03,8,230,12.8,23.6,NA,NA,12.7,11.8,NA,NA
2009,2009-08-04,8,230,2.2,28.7,NA,NA,12.9,11.7,NA,NA
2009,2009-08-05,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-06,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-07,8,230,15.8,15.8,15.8,NA,8,7.9,7.9,NA
2009,2009-08-08,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-09,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-10,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-11,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-12,8,230,12.2,17.7,NA,NA,6,6.5,NA,NA
2009,2009-08-13,8,230,0.9,18.9,20,NA,6.9,7,7.1,NA
2009,2009-08-14,8,230,24.6,24.6,24.6,NA,7.3,7.3,7.3,NA
2009,2009-08-15,8,230,20.1,20.1,NA,NA,6.7,6.7,NA,NA
2009,2009-08-16,8,230,19.6,20,NA,NA,7,6.9,NA,NA
2009,2009-08-17,8,230,7.9,7.9,7.9,NA,6,6,6,NA
2009,2009-08-18,8,230,18.6,18.6,18.6,NA,6.5,6.5,6.5,NA
2009,2009-08-19,8,230,16.8,NA,17.3,NA,6.6,NA,6.6,NA
2009,2009-08-20,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-21,8,230,5.5,22.3,22.9,NA,8.2,8.2,8.2,NA
2009,2009-08-22,8,230,16.4,19,NA,NA,8.9,9.1,NA,NA
2009,2009-08-23,8,230,3.4,23.5,NA,NA,6.6,6.8,NA,NA
2009,2009-08-24,8,230,16.6,16.6,16.6,NA,7,7,7,NA
2009,2009-08-25,8,230,6.4,6.8,18.2,NA,5.8,5.9,6.3,NA
2009,2009-08-26,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-27,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-28,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-29,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,2009-08-30,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-01,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-02,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-03,7,214,1.2,1.3,NA,NA,8.5,8.6,NA,NA
2010,2010-07-04,7,214,0.2,0.3,NA,NA,11.7,11.7,NA,NA
2010,2010-07-05,7,214,0.3,0.3,NA,NA,7.5,7.5,NA,NA
2010,2010-07-06,7,214,0.3,0.3,NA,NA,7.5,7.5,NA,NA
2010,2010-07-07,7,214,2.1,2.1,NA,NA,8.5,8.5,NA,NA
2010,2010-07-08,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-09,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-10,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-11,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-12,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-13,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-14,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-15,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-16,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-17,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-18,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-19,7,214,1.1,1.1,NA,NA,6.2,6.2,NA,NA
2010,2010-07-20,7,214,4.3,4.4,4.4,NA,7,7,7,NA
2010,2010-07-21,7,214,8.6,15.8,NA,NA,7.6,7.3,NA,NA
2010,2010-07-22,7,214,7.2,7.2,NA,NA,10.8,10.8,NA,NA
2010,2010-07-23,7,214,8.7,13.3,12.9,NA,9.5,7.9,7.9,NA
2010,2010-07-24,7,214,3.5,4.5,8.1,NA,10.1,9.9,9.9,NA
2010,2010-07-25,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-26,7,214,20.923,23,NA,NA,7.3,6.9,NA,NA
2010,2010-07-27,7,214,10.1,22.2,NA,NA,10.7,10.1,NA,NA
2010,2010-07-28,7,214,11.5,11.5,NA,NA,10.3,10.3,NA,NA
2010,2010-07-29,7,214,6.7,9.3,NA,NA,10.6,10.4,NA,NA
2010,2010-07-30,7,214,19.8,23,NA,NA,10.1,10,NA,NA
2010,2010-07-31,7,214,17.8,17.8,NA,NA,10.2,10.2,NA,NA
2010,2010-08-01,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-02,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-03,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-04,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-05,8,214,11.7,20,NA,NA,11.3,11.8,NA,NA
2010,2010-08-06,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-07,8,214,2.5,2.5,2.5,NA,6.9,6.9,6.9,NA
2010,2010-08-08,8,214,0.2,0.2,NA,NA,4.8,4.8,NA,NA
2010,2010-08-09,8,214,0.2,0.2,NA,NA,5.3,5.3,NA,NA
2010,2010-08-10,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-11,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-12,8,214,0.2,0.2,NA,NA,6.4,6.4,NA,NA
2010,2010-08-13,8,214,6.8,6.8,NA,NA,8.5,8.5,NA,NA
2010,2010-08-14,8,214,16.2,20.8,NA,NA,7.8,7.9,NA,NA
2010,2010-08-15,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-16,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-17,8,214,12.2,18.6,21,NA,7.8,6.7,6.6,NA
2010,2010-08-18,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-19,8,214,9.3,9.3,17.8,NA,8.2,8.2,8,NA
2010,2010-08-20,8,214,17.1,17.1,17.1,NA,7.8,7.8,7.8,NA
2010,2010-08-21,8,214,0.3,0.3,0.3,NA,8.5,8.5,8.5,NA
2010,2010-08-22,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-23,8,214,7.9,7.9,7.9,NA,8.1,8.1,8.1,NA
2010,2010-08-24,8,214,1.3,12.1,13.1,NA,7.8,7.8,7.8,NA
2010,2010-08-25,8,214,9.1,9.1,NA,NA,7.3,7.3,NA,NA
2010,2010-08-26,8,214,0.2,0.2,0.2,NA,6.2,6.2,6.2,NA
2010,2010-08-27,8,214,0.2,0.2,NA,NA,6,6,NA,NA
2010,2010-08-28,8,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-01,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-02,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-03,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-04,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-05,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-06,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-07,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-08,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-09,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-10,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-11,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-12,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-13,7,218,5.7,5.7,5.8,NA,7,6.9,6.8,NA
2010,2010-07-14,7,218,7.1,7.2,7.2,NA,6.3,6.3,6.3,NA
2010,2010-07-15,7,218,5.3,5.3,NA,NA,7.5,7.4,NA,NA
2010,2010-07-16,7,218,5.3,5.4,NA,NA,9.2,9.2,NA,NA
2010,2010-07-17,7,218,6.3,6.3,6.3,NA,9.3,9.3,9.3,NA
2010,2010-07-18,7,218,7,6.9,NA,NA,7.3,7.3,NA,NA
2010,2010-07-19,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-20,7,218,7,6.2,NA,NA,7,7,NA,NA
2010,2010-07-21,7,218,6,6,NA,NA,7,7,NA,NA
2010,2010-07-22,7,218,8.7,13.2,NA,NA,9.6,8.2,NA,NA
2010,2010-07-23,7,218,7.3,7.3,NA,NA,9.6,9.6,NA,NA
2010,2010-07-24,7,218,8.8,8.8,NA,NA,8.7,8.7,NA,NA
2010,2010-07-25,7,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-26,7,218,9.3,10,NA,NA,10.5,9.5,NA,NA
2010,2010-07-27,7,218,10.5,10.4,NA,NA,10.4,10.4,NA,NA
2010,2010-07-28,7,218,10.8,10.8,NA,NA,10.7,10.8,NA,NA
2010,2010-07-29,7,218,11.5,11.5,NA,NA,10.6,10.6,NA,NA
2010,2010-07-30,7,218,10.2,10.3,NA,NA,10.2,10.2,NA,NA
2010,2010-07-31,7,218,5.7,5.7,NA,NA,10.7,10.7,NA,NA
2010,2010-08-01,8,218,18.3,18.3,NA,NA,6.9,6.9,NA,NA
2010,2010-08-02,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-03,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-04,8,218,17,17,NA,NA,7.9,7.9,NA,NA
2010,2010-08-05,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-06,8,218,16.1,16.1,16.1,NA,9.6,9.6,9.6,NA
2010,2010-08-07,8,218,15.9,15.8,NA,NA,7.9,7.8,NA,NA
2010,2010-08-08,8,218,14.9,14.9,NA,NA,7.7,7.7,NA,NA
2010,2010-08-09,8,218,15.3,15.3,NA,NA,5.7,5.7,NA,NA
2010,2010-08-10,8,218,14.1,14.1,NA,NA,5.6,5.6,NA,NA
2010,2010-08-11,8,218,10.4,10.4,NA,NA,5.8,5.8,NA,NA
2010,2010-08-12,8,218,9.7,9.7,NA,NA,6.1,6.1,NA,NA
2010,2010-08-13,8,218,18.2,18.3,NA,NA,6.6,6.5,NA,NA
2010,2010-08-14,8,218,10.3,10.3,NA,NA,7.9,7.9,NA,NA
2010,2010-08-15,8,218,6.5,6.5,NA,NA,8.8,8.8,NA,NA
2010,2010-08-16,8,218,16.5,16.5,NA,NA,7.7,7.7,NA,NA
2010,2010-08-17,8,218,21.8,21.8,21.8,NA,5.7,5.7,5.7,NA
2010,2010-08-18,8,218,21.6,21.6,21.6,NA,7.3,7.3,7.3,NA
2010,2010-08-19,8,218,16.3,16.3,16.3,NA,8.8,8.8,8.8,NA
2010,2010-08-20,8,218,14.9,14.7,14.8,NA,6.5,6.5,6.5,NA
2010,2010-08-21,8,218,16.3,16.3,16.3,NA,6.5,6.5,6.5,NA
2010,2010-08-22,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-23,8,218,13.5,13.5,13.5,NA,8,8,8,NA
2010,2010-08-24,8,218,17.5,17.5,17.5,NA,8.2,8.2,8.2,NA
2010,2010-08-25,8,218,11.7,11.7,NA,NA,7.7,7.7,NA,NA
2010,2010-08-26,8,218,12.3,12.3,12.3,NA,6.7,6.7,6.7,NA
2010,2010-08-27,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-28,8,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-01,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-02,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-03,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-04,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-05,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-06,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-07,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-08,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-09,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-10,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-11,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-12,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-13,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-14,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-15,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-16,7,220,5.1,5.7,5.9,NA,8.6,8.6,8.6,NA
2010,2010-07-17,7,220,7.5,7.6,7.9,NA,6.2,6.2,5.4,NA
2010,2010-07-18,7,220,3.7,3.9,3.9,NA,9.2,9.1,9.1,NA
2010,2010-07-19,7,220,6.1,6.1,6.1,NA,6.5,6.5,6.4,NA
2010,2010-07-20,7,220,6.4,6.5,NA,NA,6.6,6.6,NA,NA
2010,2010-07-21,7,220,6.9,6.9,NA,NA,7.2,7.2,NA,NA
2010,2010-07-22,7,220,18.5,18.8,NA,NA,5.3,4.7,NA,NA
2010,2010-07-23,7,220,15,14.8,14.8,NA,7.3,7.3,7.3,NA
2010,2010-07-24,7,220,11.8,11.8,NA,NA,6.7,6.7,NA,NA
2010,2010-07-25,7,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-26,7,220,14,22.6,NA,NA,8.8,7.2,NA,NA
2010,2010-07-27,7,220,17.1,17.1,NA,NA,8.1,8.1,NA,NA
2010,2010-07-28,7,220,20.4,20.4,NA,NA,7.9,7.9,NA,NA
2010,2010-07-29,7,220,19.3,19.3,NA,NA,8.9,8.9,NA,NA
2010,2010-07-30,7,220,15.8,23,NA,NA,9,7.3,NA,NA
2010,2010-07-31,7,220,24.2,26,NA,NA,6,5.2,NA,NA
2010,2010-08-01,8,220,19.8,19.5,NA,NA,8.5,8.5,NA,NA
2010,2010-08-02,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-03,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-04,8,220,18,17.9,18,NA,12.3,12.2,11.2,NA
2010,2010-08-05,8,220,18.5,18.5,NA,NA,11.2,11.2,NA,NA
2010,2010-08-06,8,220,27.2,27.2,27.2,NA,9.2,9.2,9.2,NA
2010,2010-08-07,8,220,19.9,19.9,19.9,NA,7.5,7.5,7.5,NA
2010,2010-08-08,8,220,18.2,18.2,NA,NA,6.1,6.1,NA,NA
2010,2010-08-09,8,220,16.5,16.5,NA,NA,5.1,5.1,NA,NA
2010,2010-08-10,8,220,16,16,NA,NA,5.4,5.4,NA,NA
2010,2010-08-11,8,220,11.5,11.5,NA,NA,5.6,5.6,NA,NA
2010,2010-08-12,8,220,10.6,10.6,NA,NA,6.1,6.1,NA,NA
2010,2010-08-13,8,220,22,25.8,NA,NA,3.7,4.7,NA,NA
2010,2010-08-14,8,220,19.7,20,NA,NA,6.4,6,NA,NA
2010,2010-08-15,8,220,13.6,13.6,NA,NA,7.6,7.6,NA,NA
2010,2010-08-16,8,220,24.2,25.3,NA,NA,9.5,4.3,NA,NA
2010,2010-08-17,8,220,14.2,14.2,14.2,NA,7.4,7.4,7.4,NA
2010,2010-08-18,8,220,26.3,26.3,26.3,NA,4.6,4.6,4.6,NA
2010,2010-08-19,8,220,21.6,21.6,21.8,NA,6.8,6.8,6.8,NA
2010,2010-08-20,8,220,17.9,17.9,18.8,NA,7.2,7.2,7.2,NA
2010,2010-08-21,8,220,19.4,19.4,19.4,NA,6.2,6.2,6.2,NA
2010,2010-08-22,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-23,8,220,16.5,16.5,16.5,NA,7.7,7.7,7.7,NA
2010,2010-08-24,8,220,16.8,16.8,17.7,NA,6.8,6.8,6.8,NA
2010,2010-08-25,8,220,17.3,17.3,17.3,NA,7.3,7.3,7.3,NA
2010,2010-08-26,8,220,14.8,14.8,NA,NA,6.5,6.5,NA,NA
2010,2010-08-27,8,220,12.9,12.9,NA,NA,7.3,7.3,NA,NA
2010,2010-08-28,8,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-01,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-02,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-03,7,230,0.1,0.1,NA,NA,9.7,9.7,NA,NA
2010,2010-07-04,7,230,0.1,0.1,NA,NA,12.1,12.1,NA,NA
2010,2010-07-05,7,230,0.3,0.3,NA,NA,5.6,5.6,NA,NA
2010,2010-07-06,7,230,0.3,0.3,NA,NA,5.6,5.6,NA,NA
2010,2010-07-07,7,230,0.4,0.4,0.4,NA,8.4,8.4,8.4,NA
2010,2010-07-08,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-09,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-10,7,230,0.1,0.1,NA,NA,9.2,9.2,NA,NA
2010,2010-07-11,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-12,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-13,7,230,0.6,0.6,0.3,NA,9.2,8.3,7.9,NA
2010,2010-07-14,7,230,1.4,1.4,NA,NA,9,9,NA,NA
2010,2010-07-15,7,230,0.1,0.1,0.1,NA,9.5,9.5,9.5,NA
2010,2010-07-16,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-17,7,230,0.2,0.2,NA,NA,11.2,11.2,NA,NA
2010,2010-07-18,7,230,0.2,0.2,NA,NA,10.2,10.2,NA,NA
2010,2010-07-19,7,230,7.6,7.6,NA,NA,6.7,6.7,NA,NA
2010,2010-07-20,7,230,1.7,1.7,NA,NA,7.6,7.6,NA,NA
2010,2010-07-21,7,230,1.3,2.4,NA,NA,12.9,8.4,NA,NA
2010,2010-07-22,7,230,0.2,15.9,NA,NA,12.5,9,NA,NA
2010,2010-07-23,7,230,0.2,11.5,NA,NA,11,8.3,NA,NA
2010,2010-07-24,7,230,0.2,0.2,NA,NA,10,10,NA,NA
2010,2010-07-25,7,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-07-26,7,230,4.8,5.1,NA,NA,10.4,10.4,NA,NA
2010,2010-07-27,7,230,0.2,3.2,NA,NA,12.2,12.2,NA,NA
2010,2010-07-28,7,230,0.6,12.9,NA,NA,13.2,11.4,NA,NA
2010,2010-07-29,7,230,4.3,7.5,NA,NA,10.9,11.1,NA,NA
2010,2010-07-30,7,230,2.6,8.6,NA,NA,9.8,10.4,NA,NA
2010,2010-07-31,7,230,1.3,6.2,NA,NA,14.2,13.2,NA,NA
2010,2010-08-01,8,230,1.7,14.4,NA,NA,11.7,10.7,NA,NA
2010,2010-08-02,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-03,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-04,8,230,12,12.8,NA,NA,11.8,11.6,NA,NA
2010,2010-08-05,8,230,16.5,16.8,NA,NA,11.8,11.9,NA,NA
2010,2010-08-06,8,230,6.3,6.3,NA,NA,10.1,10.1,NA,NA
2010,2010-08-07,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-08,8,230,9,9,NA,NA,6.2,6.2,NA,NA
2010,2010-08-09,8,230,0.2,0.2,NA,NA,5.3,5.3,NA,NA
2010,2010-08-10,8,230,0.1,0.1,NA,NA,7.6,7.6,NA,NA
2010,2010-08-11,8,230,0.1,0.1,NA,NA,7.4,7.4,NA,NA
2010,2010-08-12,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-13,8,230,0.1,0.1,NA,NA,12.5,12.5,NA,NA
2010,2010-08-14,8,230,0.2,0.2,NA,NA,12.4,12.4,NA,NA
2010,2010-08-15,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-16,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-17,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-18,8,230,0.3,14.9,15.3,NA,11.9,11.3,11,NA
2010,2010-08-19,8,230,0.6,0.6,7.2,NA,11.1,11.1,11.1,NA
2010,2010-08-20,8,230,0.2,0.2,0.2,NA,10.1,10.1,10.1,NA
2010,2010-08-21,8,230,0.2,0.2,0.2,NA,7.4,7.4,7.4,NA
2010,2010-08-22,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-23,8,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,2010-08-24,8,230,0.2,0.2,NA,NA,8.9,8.9,NA,NA
2010,2010-08-25,8,230,1.8,1.8,NA,NA,8.2,8.2,NA,NA
2010,2010-08-26,8,230,3.6,5,NA,NA,7.2,7,NA,NA
2010,2010-08-27,8,230,1.6,4,NA,NA,8.1,8.1,NA,NA
2010,2010-08-28,8,230,11.6,11.6,NA,NA,8.3,8.3,NA,NA
2011,2011-07-01,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,2011-07-02,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,2011-07-03,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,2011-07-04,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,2011-07-05,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,2011-07-06,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,2011-07-07,7,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,2011-07-08,7,214,6.6,6.6,NA,NA,8.6,8.6,NA,NA
2011,2011-07-09,7,214,16.2,16.4,NA,NA,7.7,7.8,NA,NA
2011,2011-07-10,7,214,17.4,17.9,NA,NA,7.2,7.2,7.3,NA
2011,2011-07-11,7,214,20.3,22.2,22.8,NA,NA,7.1,7.1,NA
2011,2011-07-12,7,214,NA,1.3,1.3,NA,6.6,6.6,NA,NA
