Year,EndDate,Net,LG,totcount
2001,2001-06-28,231S,3,2
2001,2001-07-02,230N,3,2
2001,2001-07-02,230S,3,4
2001,2001-07-03,230N,3,15
2001,2001-07-03,230S,3,41
2001,2001-07-04,230N,3,8
2001,2001-07-04,230S,3,55
2001,2001-07-04,231S,3,8
2001,2001-07-05,230N,3,12
2001,2001-07-05,230S,3,26
2001,2001-07-05,231N,3,5
2001,2001-07-05,231S,3,8
2001,2001-07-06,230N,3,5
2001,2001-07-06,230S,3,23
2001,2001-07-06,231S,3,1
2001,2001-07-07,231N,3,2
2001,2001-07-08,230N,3,3
2001,2001-07-14,230N,3,1
2001,2001-07-15,230N,3,2
2001,2001-07-16,218E,3,4
2001,2001-07-16,218W,3,4
2001,2001-07-17,218E,3,4
2001,2001-07-17,218W,3,3
2001,2001-07-17,220E,3,1
2001,2001-07-17,220W,3,1
2001,2001-07-17,230S,3,1
2001,2001-07-17,231N,3,1
2001,2001-07-18,230N,3,3
2001,2001-07-18,230S,3,5
2001,2001-07-18,231N,3,2
2001,2001-07-19,230N,3,2
2001,2001-07-19,230S,3,5
2001,2001-07-19,231N,3,42
2001,2001-07-19,231S,3,8
2001,2001-07-20,218E,3,3
2001,2001-07-20,218W,3,7
2001,2001-07-20,230N,3,1
2001,2001-07-20,231N,3,2
2001,2001-07-21,218E,3,2
2001,2001-07-21,218W,3,3
2001,2001-07-21,220E,3,3
2001,2001-07-21,220W,3,1
2001,2001-07-21,230N,3,2
2001,2001-07-21,230S,3,5
2001,2001-07-21,231N,3,6
2001,2001-07-21,231S,3,6
2001,2001-07-22,218W,3,2
2001,2001-07-22,220W,3,3
2001,2001-07-22,230S,3,2
2001,2001-07-22,231N,3,9
2001,2001-07-22,231S,3,2
2001,2001-07-23,218E,3,16
2001,2001-07-23,218W,3,1
2001,2001-07-23,220E,3,4
2001,2001-07-23,220W,3,6
2001,2001-07-23,230N,3,1
2001,2001-07-23,230S,3,8
2001,2001-07-23,231N,3,5
2001,2001-07-23,231S,3,5
2001,2001-07-24,218E,3,3
2001,2001-07-24,218W,3,3
2001,2001-07-24,220E,3,4
2001,2001-07-24,220W,3,16
2001,2001-07-24,230N,3,9
2001,2001-07-24,230S,3,22
2001,2001-07-24,231N,3,1
2001,2001-07-24,231S,3,6
2001,2001-07-25,218E,3,7
2001,2001-07-25,220E,3,4
2001,2001-07-25,220W,3,9
2001,2001-07-25,230N,3,3
2001,2001-07-25,230S,3,28
2001,2001-07-25,231N,3,2
2001,2001-07-25,231S,3,4
2001,2001-07-26,218E,3,5
2001,2001-07-26,218W,3,1
2001,2001-07-26,220E,3,20
2001,2001-07-26,220W,3,14
2001,2001-07-26,230S,3,10
2001,2001-07-26,231N,3,1
2001,2001-07-26,231S,3,2
2001,2001-07-27,218E,3,5
2001,2001-07-27,218W,3,1
2001,2001-07-27,220E,3,9
2001,2001-07-27,230N,3,2
2001,2001-07-27,230S,3,3
2001,2001-07-27,231N,3,1
2001,2001-07-28,218E,3,2
2001,2001-07-28,218W,3,2
2001,2001-07-28,220E,3,1
2001,2001-07-28,230S,3,24
2001,2001-07-29,218W,3,5
2001,2001-07-29,220E,3,3
2001,2001-07-29,220W,3,9
2001,2001-07-29,230N,3,6
2001,2001-07-29,230S,3,21
2001,2001-07-29,231N,3,5
2001,2001-07-29,231S,3,2
2001,2001-07-30,218W,3,1
2001,2001-07-30,220E,3,5
2001,2001-07-30,220W,3,15
2001,2001-07-30,230N,3,5
2001,2001-07-30,230S,3,39
2001,2001-07-30,231N,3,1
2001,2001-07-30,231S,3,2
2001,2001-07-31,218E,3,2
2001,2001-07-31,218W,3,1
2001,2001-07-31,220E,3,9
2001,2001-07-31,220W,3,7
2001,2001-07-31,230N,3,1
2001,2001-07-31,230S,3,6
2001,2001-07-31,231N,3,1
2001,2001-07-31,231S,3,4
2001,2001-08-01,218E,3,4
2001,2001-08-01,218W,3,1
2001,2001-08-01,220E,3,1
2001,2001-08-01,220W,3,1
2001,2001-08-01,230N,3,1
2001,2001-08-01,230S,3,2
2001,2001-08-02,218E,3,3
2001,2001-08-02,218W,3,3
2001,2001-08-02,220W,3,2
2001,2001-08-02,230N,3,4
2001,2001-08-02,230S,3,6
2001,2001-08-02,231N,3,3
2001,2001-08-02,231S,3,4
2001,2001-08-03,218E,3,1
2001,2001-08-03,220E,3,2
2001,2001-08-03,220W,3,10
2001,2001-08-03,230N,3,1
2001,2001-08-03,230S,3,2
2001,2001-08-04,218E,3,3
2001,2001-08-04,220E,3,3
2001,2001-08-04,220W,3,1
2001,2001-08-04,230N,3,2
2001,2001-08-04,230S,3,5
2001,2001-08-04,231N,3,8
2001,2001-08-04,231S,3,1
2001,2001-08-05,218E,3,21
2001,2001-08-05,218W,3,2
2001,2001-08-05,220W,3,2
2001,2001-08-05,230N,3,2
2001,2001-08-05,230S,3,4
2001,2001-08-05,231N,3,2
2001,2001-08-06,218E,3,1
2001,2001-08-06,218W,3,1
2001,2001-08-06,220E,3,2
2001,2001-08-06,220W,3,3
2001,2001-08-06,230N,3,2
2001,2001-08-06,230S,3,3
2001,2001-08-07,218E,3,2
2001,2001-08-07,218W,3,2
2001,2001-08-07,220E,3,1
2001,2001-08-07,220W,3,2
2001,2001-08-07,230N,3,1
2001,2001-08-07,230S,3,1
2001,2001-08-07,231N,3,15
2001,2001-08-07,231S,3,12
2001,2001-08-08,220E,3,1
2001,2001-08-08,230S,3,6
2001,2001-08-09,218E,3,3
2001,2001-08-09,218W,3,2
2001,2001-08-09,220E,3,1
2001,2001-08-09,230N,3,1
2001,2001-08-09,230S,3,1
2001,2001-08-09,231N,3,5
2001,2001-08-09,231S,3,1
2001,2001-08-10,218E,3,4
2001,2001-08-10,218W,3,1
2001,2001-08-10,220E,3,5
2001,2001-08-10,220W,3,2
2001,2001-08-10,230N,3,5
2001,2001-08-10,231N,3,4
2001,2001-08-10,231S,3,5
2001,2001-08-11,218E,3,26
2001,2001-08-11,218W,3,7
2001,2001-08-11,220E,3,4
2001,2001-08-11,220W,3,4
2001,2001-08-11,230N,3,18
2001,2001-08-11,230S,3,37
2001,2001-08-11,231N,3,3
2001,2001-08-11,231S,3,1
2001,2001-08-12,218E,3,14
2001,2001-08-12,218W,3,17
2001,2001-08-12,220E,3,1
2001,2001-08-12,220W,3,2
2001,2001-08-12,231N,3,1
2001,2001-08-12,231S,3,1
2001,2001-08-13,218E,3,1
2001,2001-08-13,220W,3,1
2001,2001-08-13,230N,3,29
2001,2001-08-13,230S,3,14
2001,2001-08-13,231S,3,2
2001,2001-08-14,218E,3,3
2001,2001-08-14,218W,3,2
2001,2001-08-14,220E,3,3
2001,2001-08-14,220W,3,6
2001,2001-08-14,230N,3,3
2001,2001-08-14,230S,3,4
2001,2001-08-14,231N,3,11
2001,2001-08-14,231S,3,3
2001,2001-08-15,218W,3,2
2001,2001-08-15,220E,3,2
2001,2001-08-15,220W,3,1
2001,2001-08-15,230N,3,12
2001,2001-08-15,230S,3,9
2001,2001-08-15,231N,3,6
2001,2001-08-16,218E,3,2
2001,2001-08-16,230N,3,2
2001,2001-08-16,230S,3,8
2001,2001-08-16,231N,3,1
2001,2001-08-16,231S,3,1
2001,2001-08-17,218E,3,1
2001,2001-08-17,220E,3,2
2001,2001-08-17,220W,3,2
2001,2001-08-18,218E,3,5
2001,2001-08-18,218W,3,3
2001,2001-08-18,220E,3,1
2001,2001-08-18,220W,3,2
2001,2001-08-18,230N,3,1
2001,2001-08-18,230S,3,6
2001,2001-08-18,231N,3,2
2001,2001-08-18,231S,3,2
2001,2001-08-19,218E,3,2
2001,2001-08-19,218W,3,2
2001,2001-08-19,220E,3,1
2001,2001-08-19,220W,3,1
2001,2001-08-19,230N,3,1
2001,2001-08-19,231N,3,8
2001,2001-08-19,231S,3,1
2001,2001-08-20,218E,3,4
2001,2001-08-20,218W,3,3
2001,2001-08-20,220E,3,2
2001,2001-08-21,220E,3,2
2001,2001-08-21,220W,3,1
2001,2001-08-22,218W,3,1
2001,2001-08-22,220W,3,1
2001,2001-08-22,230S,3,1
2001,2001-08-23,218W,3,1
2001,2001-08-23,220E,3,2
2001,2001-08-24,218E,3,1
2001,2001-08-24,218W,3,1
2001,2001-08-24,220E,3,2
2001,2001-08-25,218E,3,1
2001,2001-08-25,220E,3,3
2001,2001-08-25,220W,3,1
2001,2001-08-25,230S,3,1
2001,2001-08-26,218E,3,1
2001,2001-08-26,218W,3,1
2001,2001-08-26,220E,3,1
2001,2001-08-26,220W,3,2
2001,2001-08-26,230N,3,2
2001,2001-08-27,218W,3,3
2001,2001-08-27,220E,3,1
2001,2001-08-28,220E,3,2
2001,2001-08-28,220W,3,1
2001,2001-08-29,218E,3,1
2001,2001-08-29,220E,3,3
2001,2001-08-29,220W,3,1
2002,2002-07-01,230N,3,11
2002,2002-07-01,230S,3,123
2002,2002-07-06,230S,3,3
2002,2002-07-07,230N,3,3
2002,2002-07-07,230S,3,3
2002,2002-07-08,230N,3,4
2002,2002-07-08,230S,3,15
2002,2002-07-09,220E,3,9
2002,2002-07-09,220W,3,4
2002,2002-07-10,220E,3,1
2002,2002-07-10,230N,3,4
2002,2002-07-10,230S,3,1
2002,2002-07-12,214W,3,4
2002,2002-07-13,214W,3,3
2002,2002-07-13,230N,3,1
2002,2002-07-13,230S,3,1
2002,2002-07-15,214E,3,3
2002,2002-07-15,214W,3,4
2002,2002-07-15,230N,3,1
2002,2002-07-15,230S,3,1
2002,2002-07-16,214W,3,1
2002,2002-07-16,218E,3,4
2002,2002-07-16,230S,3,1
2002,2002-07-17,214W,3,2
2002,2002-07-17,218E,3,1
2002,2002-07-17,218W,3,4
2002,2002-07-17,220E,3,1
2002,2002-07-17,230N,3,1
2002,2002-07-18,214E,3,3
2002,2002-07-18,214W,3,34
2002,2002-07-18,218E,3,10
2002,2002-07-18,218W,3,6
2002,2002-07-18,220E,3,10
2002,2002-07-18,220W,3,5
2002,2002-07-18,230N,3,4
2002,2002-07-18,230S,3,1
2002,2002-07-19,214E,3,23
2002,2002-07-19,214W,3,12
2002,2002-07-19,218E,3,3
2002,2002-07-19,218W,3,1
2002,2002-07-19,220E,3,3
2002,2002-07-19,220W,3,2
2002,2002-07-19,230N,3,1
2002,2002-07-19,230S,3,1
2002,2002-07-20,214E,3,6
2002,2002-07-20,214W,3,5
2002,2002-07-20,218E,3,1
2002,2002-07-20,218W,3,3
2002,2002-07-20,230S,3,1
2002,2002-07-21,214W,3,4
2002,2002-07-21,218W,3,4
2002,2002-07-21,230N,3,1
2002,2002-07-21,230S,3,3
2002,2002-07-22,214E,3,1
2002,2002-07-22,214W,3,1
2002,2002-07-22,218W,3,1
2002,2002-07-22,230N,3,3
2002,2002-07-22,230S,3,3
2002,2002-07-23,214W,3,2
2002,2002-07-23,230N,3,2
2002,2002-07-23,230S,3,12
2002,2002-07-24,214W,3,1
2002,2002-07-24,218E,3,2
2002,2002-07-25,218E,3,1
2002,2002-07-25,218W,3,2
2002,2002-07-25,220W,3,1
2002,2002-07-26,218E,3,1
2002,2002-07-26,220E,3,2
2002,2002-07-26,220W,3,1
2002,2002-07-27,214E,3,1
2002,2002-07-27,214W,3,1
2002,2002-07-27,230N,3,1
2002,2002-07-27,230S,3,5
2002,2002-07-28,214W,3,1
2002,2002-07-28,220W,3,2
2002,2002-07-28,230N,3,1
2002,2002-07-29,220W,3,1
2002,2002-07-29,230N,3,1
2002,2002-07-30,220W,3,1
2002,2002-07-31,218W,3,1
2002,2002-07-31,220E,3,1
2002,2002-08-01,220E,3,1
2002,2002-08-01,220W,3,1
2002,2002-08-01,230N,3,1
2002,2002-08-01,230S,3,1
2002,2002-08-02,218E,3,1
2002,2002-08-02,220E,3,1
2002,2002-08-02,220W,3,1
2002,2002-08-02,230N,3,2
2002,2002-08-02,230S,3,3
2002,2002-08-03,218W,3,1
2002,2002-08-03,220E,3,1
2002,2002-08-03,220W,3,1
2002,2002-08-04,214W,3,2
2002,2002-08-04,218E,3,1
2002,2002-08-04,218W,3,1
2002,2002-08-04,230N,3,1
2002,2002-08-04,230S,3,8
2002,2002-08-05,220E,3,1
2002,2002-08-05,220W,3,1
2002,2002-08-05,230N,3,2
2002,2002-08-05,230S,3,6
2002,2002-08-06,230S,3,4
2002,2002-08-07,230S,3,6
2002,2002-08-08,220E,3,1
2002,2002-08-08,230S,3,2
2002,2002-08-09,214E,3,1
2002,2002-08-09,214W,3,5
2002,2002-08-09,218W,3,1
2002,2002-08-09,230N,3,1
2002,2002-08-09,230S,3,1
2002,2002-08-10,214E,3,1
2002,2002-08-11,214E,3,3
2002,2002-08-11,214W,3,1
2002,2002-08-11,218E,3,1
2002,2002-08-11,220E,3,2
2002,2002-08-11,230N,3,1
2002,2002-08-11,230S,3,1
2002,2002-08-13,214E,3,1
2002,2002-08-13,218W,3,1
2002,2002-08-13,220E,3,1
2002,2002-08-13,230S,3,1
2002,2002-08-14,214E,3,5
2002,2002-08-14,214W,3,1
2002,2002-08-14,218W,3,1
2002,2002-08-14,230N,3,4
2002,2002-08-14,230S,3,1
2002,2002-08-16,230N,3,3
2002,2002-08-16,230S,3,22
2002,2002-08-18,220E,3,1
2002,2002-08-20,218W,3,1
2002,2002-08-21,214E,3,3
2002,2002-08-21,214W,3,17
2002,2002-08-22,214E,3,3
2002,2002-08-22,214W,3,13
2002,2002-08-23,214W,3,3
2002,2002-08-23,230N,3,1
2002,2002-08-23,230S,3,7
2002,2002-08-24,214E,3,2
2002,2002-08-24,214W,3,5
2002,2002-08-24,230N,3,1
2002,2002-08-24,230S,3,3
2002,2002-08-25,214W,3,1
2002,2002-08-26,214W,3,3
2002,2002-08-26,230N,3,1
2002,2002-08-27,230N,3,1
2002,2002-08-28,214E,3,1
2002,2002-08-28,214W,3,2
2002,2002-08-29,214W,3,1
2003,2003-06-29,230N,3,1
2003,2003-06-29,230S,3,4
2003,2003-06-30,230S,3,2
2003,2003-07-03,230N,3,2
2003,2003-07-03,230S,3,12
2003,2003-07-04,230S,3,15
2003,2003-07-05,214E,3,5
2003,2003-07-05,214W,3,15
2003,2003-07-05,230N,3,10
2003,2003-07-05,230S,3,9
2003,2003-07-06,214E,3,3
2003,2003-07-06,214W,3,29
2003,2003-07-06,230N,3,13
2003,2003-07-06,230S,3,14
2003,2003-07-07,214E,3,9
2003,2003-07-07,214W,3,68
2003,2003-07-07,230N,3,25
2003,2003-07-07,230S,3,24
2003,2003-07-08,230N,3,6
2003,2003-07-08,230S,3,5
2003,2003-07-09,214E,3,24
2003,2003-07-09,214W,3,19
2003,2003-07-09,230N,3,3
2003,2003-07-09,230S,3,12
2003,2003-07-11,214E,3,14
2003,2003-07-11,214W,3,59
2003,2003-07-11,220E,3,2
2003,2003-07-11,220W,3,2
2003,2003-07-11,230N,3,4
2003,2003-07-11,230S,3,8
2003,2003-07-12,214W,3,5
2003,2003-07-12,218E,3,37
2003,2003-07-12,218W,3,10
2003,2003-07-12,220E,3,12
2003,2003-07-12,220W,3,2
2003,2003-07-12,230S,3,5
2003,2003-07-13,214E,3,2
2003,2003-07-13,214W,3,9
2003,2003-07-13,218E,3,12
2003,2003-07-13,218W,3,11
2003,2003-07-13,220W,3,12
2003,2003-07-13,230N,3,4
2003,2003-07-13,230S,3,6
2003,2003-07-14,214E,3,3
2003,2003-07-14,214W,3,18
2003,2003-07-14,220E,3,12
2003,2003-07-14,220W,3,8
2003,2003-07-14,230N,3,7
2003,2003-07-14,230S,3,3
2003,2003-07-15,220E,3,9
2003,2003-07-15,220W,3,2
2003,2003-07-15,230S,3,1
2003,2003-07-16,214E,3,3
2003,2003-07-16,214W,3,30
2003,2003-07-16,218E,3,3
2003,2003-07-16,218W,3,9
2003,2003-07-16,220E,3,20
2003,2003-07-16,220W,3,2
2003,2003-07-16,230N,3,1
2003,2003-07-16,230S,3,1
2003,2003-07-17,214E,3,7
2003,2003-07-17,214W,3,23
2003,2003-07-17,218E,3,4
2003,2003-07-17,218W,3,5
2003,2003-07-17,220E,3,33
2003,2003-07-17,220W,3,6
2003,2003-07-17,230S,3,1
2003,2003-07-18,218E,3,1
2003,2003-07-18,218W,3,4
2003,2003-07-18,220E,3,3
2003,2003-07-18,220W,3,1
2003,2003-07-18,230S,3,3
2003,2003-07-19,220E,3,5
2003,2003-07-19,220W,3,15
2003,2003-07-19,230N,3,16
2003,2003-07-19,230S,3,39
2003,2003-07-20,218E,3,5
2003,2003-07-20,218W,3,3
2003,2003-07-20,220E,3,7
2003,2003-07-20,220W,3,1
2003,2003-07-20,230S,3,5
2003,2003-07-21,214E,3,2
2003,2003-07-21,214W,3,13
2003,2003-07-21,218E,3,21
2003,2003-07-21,218W,3,7
2003,2003-07-21,230N,3,5
2003,2003-07-21,230S,3,7
2003,2003-07-22,214E,3,5
2003,2003-07-22,214W,3,6
2003,2003-07-22,218E,3,3
2003,2003-07-22,218W,3,8
2003,2003-07-22,230N,3,1
2003,2003-07-22,230S,3,8
2003,2003-07-23,214W,3,16
2003,2003-07-23,218E,3,4
2003,2003-07-23,218W,3,4
2003,2003-07-23,230S,3,3
2003,2003-07-24,214E,3,2
2003,2003-07-24,214W,3,10
2003,2003-07-24,218E,3,2
2003,2003-07-24,218W,3,1
2003,2003-07-24,230N,3,2
2003,2003-07-24,230S,3,6
2003,2003-07-25,218E,3,1
2003,2003-07-25,218W,3,5
2003,2003-07-25,230N,3,5
2003,2003-07-25,230S,3,16
2003,2003-07-26,218E,3,2
2003,2003-07-26,218W,3,7
2003,2003-07-26,220E,3,3
2003,2003-07-26,220W,3,1
2003,2003-07-26,230N,3,4
2003,2003-07-26,230S,3,7
2003,2003-07-27,218W,3,1
2003,2003-07-27,230N,3,2
2003,2003-07-27,230S,3,6
2003,2003-07-29,220E,3,1
2003,2003-07-30,220W,3,1
2003,2003-07-31,218E,3,1
2003,2003-07-31,218W,3,1
2003,2003-07-31,220E,3,5
2003,2003-07-31,220W,3,4
2003,2003-08-01,214E,3,4
2003,2003-08-01,214W,3,46
2003,2003-08-01,218E,3,7
2003,2003-08-01,218W,3,2
2003,2003-08-01,220E,3,30
2003,2003-08-01,220W,3,4
2003,2003-08-02,214W,3,2
2003,2003-08-02,218E,3,6
2003,2003-08-02,218W,3,3
2003,2003-08-02,220E,3,16
2003,2003-08-02,220W,3,1
2003,2003-08-03,214E,3,1
2003,2003-08-03,214W,3,4
2003,2003-08-03,218E,3,1
2003,2003-08-03,218W,3,3
2003,2003-08-03,220E,3,5
2003,2003-08-04,214E,3,3
2003,2003-08-04,214W,3,7
2003,2003-08-04,218W,3,2
2003,2003-08-04,220E,3,10
2003,2003-08-04,220W,3,3
2003,2003-08-04,230N,3,4
2003,2003-08-04,230S,3,6
2003,2003-08-06,220W,3,1
2003,2003-08-06,230N,3,4
2003,2003-08-08,220E,3,1
2003,2003-08-09,218E,3,1
2003,2003-08-09,218W,3,1
2003,2003-08-09,220E,3,3
2003,2003-08-10,218E,3,2
2003,2003-08-10,220E,3,4
2003,2003-08-10,220W,3,2
2003,2003-08-10,230N,3,2
2003,2003-08-10,230S,3,1
2003,2003-08-11,214W,3,11
2003,2003-08-11,218E,3,4
2003,2003-08-11,218W,3,2
2003,2003-08-11,220E,3,4
2003,2003-08-11,220W,3,1
2003,2003-08-11,230S,3,3
2003,2003-08-12,214E,3,3
2003,2003-08-12,214W,3,6
2003,2003-08-12,218E,3,4
2003,2003-08-12,218W,3,2
2003,2003-08-12,220E,3,2
2003,2003-08-12,220W,3,1
2003,2003-08-12,230N,3,2
2003,2003-08-12,230S,3,2
2003,2003-08-13,214W,3,1
2003,2003-08-13,218E,3,6
2003,2003-08-13,230N,3,4
2003,2003-08-14,214W,3,2
2003,2003-08-14,218E,3,9
2003,2003-08-14,218W,3,2
2003,2003-08-14,220E,3,5
2003,2003-08-14,230N,3,4
2003,2003-08-14,230S,3,3
2003,2003-08-17,214E,3,2
2003,2003-08-17,214W,3,26
2003,2003-08-17,218E,3,4
2003,2003-08-17,218W,3,4
2003,2003-08-17,220E,3,12
2003,2003-08-17,220W,3,3
2003,2003-08-18,214E,3,1
2003,2003-08-18,214W,3,20
2003,2003-08-18,218W,3,2
2003,2003-08-18,220E,3,3
2003,2003-08-18,230N,3,2
2003,2003-08-18,230S,3,3
2003,2003-08-19,214E,3,1
2003,2003-08-19,214W,3,4
2003,2003-08-19,218E,3,1
2003,2003-08-19,220E,3,2
2003,2003-08-19,220W,3,1
2003,2003-08-20,214E,3,3
2003,2003-08-20,214W,3,5
2003,2003-08-20,218E,3,1
2003,2003-08-20,218W,3,1
2003,2003-08-20,220E,3,5
2003,2003-08-20,220W,3,2
2003,2003-08-21,214W,3,3
2003,2003-08-21,218E,3,19
2003,2003-08-21,218W,3,1
2003,2003-08-21,220E,3,15
2003,2003-08-21,220W,3,7
2003,2003-08-22,214W,3,10
2003,2003-08-22,218E,3,2
2003,2003-08-22,218W,3,2
2003,2003-08-22,220E,3,2
2003,2003-08-22,230N,3,1
2003,2003-08-22,230S,3,5
2003,2003-08-23,214E,3,3
2003,2003-08-23,214W,3,5
2003,2003-08-23,218E,3,14
2003,2003-08-23,220E,3,1
2003,2003-08-23,230N,3,1
2003,2003-08-24,214E,3,1
2003,2003-08-24,218E,3,3
2003,2003-08-24,218W,3,7
2003,2003-08-24,220E,3,9
2003,2003-08-24,220W,3,1
2003,2003-08-25,218E,3,2
2003,2003-08-25,218W,3,1
2003,2003-08-25,220E,3,1
2003,2003-08-26,214E,3,5
2003,2003-08-26,214W,3,9
2003,2003-08-26,218E,3,8
2003,2003-08-26,220E,3,2
2003,2003-08-26,230N,3,1
2003,2003-08-26,230S,3,1
2003,2003-08-27,218E,3,2
2003,2003-08-27,220E,3,3
2003,2003-08-27,230N,3,1
2003,2003-08-28,218E,3,1
2004,2004-07-01,230N,3,4
2004,2004-07-01,230S,3,1
2004,2004-07-02,230S,3,1
2004,2004-07-03,214E,3,5
2004,2004-07-03,214W,3,4
2004,2004-07-03,230N,3,5
2004,2004-07-03,230S,3,2
2004,2004-07-04,214E,3,12
2004,2004-07-04,214W,3,5
2004,2004-07-04,230N,3,2
2004,2004-07-04,230S,3,4
2004,2004-07-05,214E,3,2
2004,2004-07-05,214W,3,9
2004,2004-07-05,230N,3,10
2004,2004-07-05,230S,3,6
2004,2004-07-06,214E,3,1
2004,2004-07-06,214W,3,14
2004,2004-07-06,230N,3,3
2004,2004-07-06,230S,3,4
2004,2004-07-07,214E,3,4
2004,2004-07-07,214W,3,21
2004,2004-07-07,230S,3,2
2004,2004-07-08,214E,3,3
2004,2004-07-08,214W,3,6
2004,2004-07-08,230N,3,8
2004,2004-07-08,230S,3,11
2004,2004-07-09,214E,3,1
2004,2004-07-09,214W,3,13
2004,2004-07-09,218E,3,4
2004,2004-07-09,218W,3,4
2004,2004-07-09,230N,3,4
2004,2004-07-09,230S,3,7
2004,2004-07-10,214E,3,3
2004,2004-07-10,214W,3,17
2004,2004-07-10,218E,3,3
2004,2004-07-10,218W,3,6
2004,2004-07-10,230N,3,9
2004,2004-07-10,230S,3,5
2004,2004-07-11,218E,3,11
2004,2004-07-11,218W,3,10
2004,2004-07-11,230N,3,5
2004,2004-07-11,230S,3,6
2004,2004-07-12,218E,3,9
2004,2004-07-12,218W,3,12
2004,2004-07-12,220E,3,3
2004,2004-07-12,220W,3,12
2004,2004-07-12,230N,3,9
2004,2004-07-12,230S,3,17
2004,2004-07-13,218E,3,6
2004,2004-07-13,220E,3,8
2004,2004-07-14,214E,3,1
2004,2004-07-14,214W,3,13
2004,2004-07-14,218E,3,19
2004,2004-07-14,218W,3,6
2004,2004-07-14,220E,3,26
2004,2004-07-14,220W,3,3
2004,2004-07-14,230N,3,1
2004,2004-07-14,230S,3,10
2004,2004-07-15,214E,3,12
2004,2004-07-15,214W,3,84
2004,2004-07-15,218E,3,48
2004,2004-07-15,218W,3,5
2004,2004-07-15,220E,3,6
2004,2004-07-15,220W,3,1
2004,2004-07-15,230N,3,6
2004,2004-07-15,230S,3,36
2004,2004-07-16,214E,3,7
2004,2004-07-16,214W,3,15
2004,2004-07-16,218E,3,16
2004,2004-07-16,218W,3,10
2004,2004-07-16,220E,3,5
2004,2004-07-16,220W,3,1
2004,2004-07-16,230N,3,2
2004,2004-07-16,230S,3,3
2004,2004-07-17,214W,3,5
2004,2004-07-17,218E,3,1
2004,2004-07-17,218W,3,10
2004,2004-07-17,220E,3,3
2004,2004-07-17,220W,3,1
2004,2004-07-17,230N,3,3
2004,2004-07-17,230S,3,1
2004,2004-07-18,214W,3,11
2004,2004-07-18,218E,3,7
2004,2004-07-18,218W,3,7
2004,2004-07-18,220E,3,14
2004,2004-07-18,220W,3,4
2004,2004-07-18,230N,3,2
2004,2004-07-19,214E,3,18
2004,2004-07-19,214W,3,45
2004,2004-07-19,218E,3,14
2004,2004-07-19,218W,3,17
2004,2004-07-19,220E,3,11
2004,2004-07-19,220W,3,1
2004,2004-07-19,230N,3,1
2004,2004-07-19,230S,3,1
2004,2004-07-20,214E,3,9
2004,2004-07-20,214W,3,27
2004,2004-07-20,218E,3,22
2004,2004-07-20,218W,3,5
2004,2004-07-20,220E,3,6
2004,2004-07-20,220W,3,1
2004,2004-07-20,230S,3,1
2004,2004-07-21,214E,3,2
2004,2004-07-21,214W,3,18
2004,2004-07-21,218E,3,12
2004,2004-07-21,218W,3,14
2004,2004-07-21,220E,3,4
2004,2004-07-21,230N,3,2
2004,2004-07-21,230S,3,1
2004,2004-07-22,214E,3,8
2004,2004-07-22,214W,3,1
2004,2004-07-22,218E,3,44
2004,2004-07-22,218W,3,28
2004,2004-07-22,220E,3,1
2004,2004-07-22,230N,3,7
2004,2004-07-23,214E,3,2
2004,2004-07-23,230N,3,1
2004,2004-07-24,218E,3,5
2004,2004-07-24,218W,3,7
2004,2004-07-24,220E,3,3
2004,2004-07-25,214E,3,7
2004,2004-07-25,214W,3,2
2004,2004-07-25,218E,3,8
2004,2004-07-25,218W,3,1
2004,2004-07-25,220E,3,9
2004,2004-07-25,230N,3,1
2004,2004-07-25,230S,3,2
2004,2004-07-26,214E,3,18
2004,2004-07-26,220E,3,3
2004,2004-07-26,230N,3,8
2004,2004-07-26,230S,3,4
2004,2004-07-27,214E,3,6
2004,2004-07-27,214W,3,3
2004,2004-07-27,218E,3,10
2004,2004-07-27,218W,3,1
2004,2004-07-27,220E,3,1
2004,2004-07-27,230N,3,2
2004,2004-07-28,214E,3,9
2004,2004-07-28,218E,3,3
2004,2004-07-28,218W,3,2
2004,2004-07-28,220E,3,7
2004,2004-07-28,230N,3,2
2004,2004-07-29,214E,3,4
2004,2004-07-29,218E,3,4
2004,2004-07-29,218W,3,1
2004,2004-07-29,220E,3,3
2004,2004-07-29,230N,3,1
2004,2004-07-30,214E,3,1
2004,2004-07-30,214W,3,1
2004,2004-07-30,218E,3,5
2004,2004-07-30,220E,3,1
2004,2004-07-31,220E,3,1
2004,2004-08-02,220E,3,2
2004,2004-08-02,220W,3,2
2004,2004-08-03,214E,3,3
2004,2004-08-03,214W,3,12
2004,2004-08-03,218E,3,12
2004,2004-08-03,230S,3,1
2004,2004-08-04,218E,3,14
2004,2004-08-04,218W,3,5
2004,2004-08-05,218E,3,7
2004,2004-08-05,218W,3,4
2004,2004-08-06,214W,3,11
2004,2004-08-06,218E,3,27
2004,2004-08-06,218W,3,5
2004,2004-08-06,220E,3,7
2004,2004-08-06,230N,3,4
2004,2004-08-07,214E,3,1
2004,2004-08-07,214W,3,3
2004,2004-08-07,218E,3,10
2004,2004-08-07,220E,3,1
2004,2004-08-07,230N,3,1
2004,2004-08-07,230S,3,4
2004,2004-08-08,214E,3,3
2004,2004-08-08,214W,3,3
2004,2004-08-08,218E,3,2
2004,2004-08-08,218W,3,6
2004,2004-08-08,220E,3,2
